year,month,day,weight,flag,station,co2
1968.0,6.0,22.0,4.0,0.0,MLO,324.9
1968.0,6.0,29.0,5.0,0.0,MLO,324.6
1968.0,7.0,6.0,6.0,0.0,MLO,324.7
1968.0,7.0,13.0,7.0,0.0,MLO,324.1
1968.0,7.0,20.0,7.0,0.0,MLO,323.9
1968.0,7.0,27.0,7.0,0.0,MLO,323.4
1968.0,8.0,3.0,5.0,0.0,MLO,322.4
1968.0,8.0,10.0,5.0,0.0,MLO,322.2
1968.0,8.0,17.0,3.0,0.0,MLO,322.0
1968.0,8.0,24.0,6.0,0.0,MLO,321.7
1968.0,8.0,31.0,6.0,0.0,MLO,321.4
1968.0,9.0,7.0,7.0,0.0,MLO,320.4
1968.0,9.0,14.0,7.0,0.0,MLO,321.1
1968.0,9.0,21.0,7.0,0.0,MLO,319.7
1968.0,9.0,28.0,7.0,0.0,MLO,319.8
1968.0,10.0,5.0,7.0,0.0,MLO,320.5
1968.0,10.0,12.0,6.0,0.0,MLO,320.5
1968.0,10.0,19.0,7.0,0.0,MLO,320.2
1968.0,10.0,26.0,7.0,0.0,MLO,319.9
1968.0,11.0,2.0,5.0,0.0,MLO,320.7
1968.0,11.0,9.0,7.0,0.0,MLO,320.8
1968.0,11.0,16.0,7.0,0.0,MLO,321.4
1968.0,11.0,23.0,7.0,0.0,MLO,321.7
1968.0,11.0,30.0,6.0,0.0,MLO,322.0
1968.0,12.0,7.0,4.0,0.0,MLO,322.4
1968.0,12.0,14.0,7.0,0.0,MLO,322.9
1968.0,12.0,21.0,5.0,0.0,MLO,323.3
1968.0,12.0,28.0,6.0,0.0,MLO,323.1
1969.0,1.0,4.0,6.0,0.0,MLO,323.3
1969.0,1.0,11.0,6.0,0.0,MLO,324.0
1969.0,1.0,18.0,6.0,0.0,MLO,324.3
1969.0,1.0,25.0,7.0,0.0,MLO,324.1
1969.0,2.0,1.0,7.0,0.0,MLO,324.1
1969.0,2.0,8.0,5.0,0.0,MLO,323.9
1969.0,2.0,15.0,5.0,0.0,MLO,324.3
1969.0,2.0,22.0,5.0,0.0,MLO,324.8
1969.0,3.0,1.0,7.0,0.0,MLO,325.1
1969.0,3.0,8.0,7.0,0.0,MLO,325.5
1969.0,3.0,15.0,7.0,0.0,MLO,325.7
1969.0,3.0,22.0,6.0,0.0,MLO,325.9
1969.0,3.0,29.0,7.0,0.0,MLO,325.8
1969.0,4.0,5.0,7.0,0.0,MLO,326.2
1969.0,4.0,12.0,7.0,0.0,MLO,327.1
1969.0,4.0,19.0,6.0,0.0,MLO,326.5
1969.0,4.0,26.0,6.0,0.0,MLO,326.5
1969.0,5.0,3.0,7.0,0.0,MLO,327.5
1969.0,5.0,10.0,7.0,0.0,MLO,327.8
1969.0,5.0,17.0,6.0,0.0,MLO,326.8
1969.0,5.0,24.0,7.0,0.0,MLO,326.9
1969.0,5.0,31.0,5.0,0.0,MLO,327.4
1969.0,6.0,7.0,6.0,0.0,MLO,326.5
1969.0,6.0,14.0,4.0,0.0,MLO,326.7
1969.0,6.0,21.0,5.0,0.0,MLO,326.7
1969.0,6.0,28.0,7.0,0.0,MLO,326.3
1969.0,7.0,5.0,6.0,0.0,MLO,326.1
1969.0,7.0,12.0,7.0,0.0,MLO,326.0
1969.0,7.0,19.0,6.0,0.0,MLO,325.7
1969.0,7.0,26.0,4.0,0.0,MLO,325.4
1969.0,8.0,2.0,5.0,0.0,MLO,324.5
1969.0,8.0,9.0,7.0,0.0,MLO,324.5
1969.0,8.0,16.0,7.0,0.0,MLO,323.1
1969.0,8.0,23.0,5.0,0.0,MLO,322.5
1969.0,8.0,30.0,7.0,0.0,MLO,323.1
1969.0,9.0,6.0,6.0,0.0,MLO,322.2
1969.0,9.0,13.0,6.0,0.0,MLO,322.7
1969.0,9.0,20.0,4.0,0.0,MLO,322.8
1969.0,9.0,27.0,7.0,0.0,MLO,321.9
1969.0,10.0,4.0,7.0,0.0,MLO,321.5
1969.0,10.0,11.0,7.0,0.0,MLO,321.8
1969.0,10.0,18.0,7.0,0.0,MLO,322.0
1969.0,10.0,25.0,7.0,0.0,MLO,321.9
1969.0,11.0,1.0,7.0,0.0,MLO,322.2
1969.0,11.0,8.0,7.0,0.0,MLO,322.6
1969.0,11.0,15.0,7.0,0.0,MLO,322.7
1969.0,11.0,22.0,7.0,0.0,MLO,323.1
1969.0,11.0,29.0,7.0,0.0,MLO,323.5
1969.0,12.0,6.0,7.0,0.0,MLO,323.9
1969.0,12.0,13.0,7.0,0.0,MLO,323.9
1969.0,12.0,20.0,7.0,0.0,MLO,324.2
1969.0,12.0,27.0,7.0,0.0,MLO,324.5
1970.0,1.0,3.0,7.0,0.0,MLO,324.7
1970.0,1.0,10.0,7.0,0.0,MLO,325.4
1970.0,1.0,17.0,7.0,0.0,MLO,325.0
1970.0,1.0,24.0,7.0,0.0,MLO,324.8
1970.0,1.0,31.0,7.0,0.0,MLO,325.5
1970.0,2.0,7.0,7.0,0.0,MLO,325.7
1970.0,2.0,14.0,7.0,0.0,MLO,326.0
1970.0,2.0,21.0,6.0,0.0,MLO,326.3
1970.0,2.0,28.0,7.0,0.0,MLO,326.1
1970.0,3.0,7.0,7.0,0.0,MLO,326.8
1970.0,3.0,14.0,7.0,0.0,MLO,326.8
1970.0,3.0,21.0,7.0,0.0,MLO,327.5
1970.0,3.0,28.0,7.0,0.0,MLO,326.9
1970.0,4.0,4.0,7.0,0.0,MLO,328.2
1970.0,4.0,11.0,7.0,0.0,MLO,327.8
1970.0,4.0,18.0,7.0,0.0,MLO,327.8
1970.0,4.0,25.0,7.0,0.0,MLO,328.5
1970.0,5.0,2.0,7.0,0.0,MLO,327.9
1970.0,5.0,9.0,5.0,0.0,MLO,327.5
1970.0,5.0,16.0,5.0,0.0,MLO,328.0
1970.0,5.0,23.0,7.0,0.0,MLO,328.3
1970.0,5.0,30.0,6.0,0.0,MLO,327.9
1970.0,6.0,6.0,7.0,0.0,MLO,327.5
1970.0,6.0,13.0,7.0,0.0,MLO,327.8
1970.0,6.0,20.0,7.0,0.0,MLO,327.7
1970.0,6.0,27.0,6.0,0.0,MLO,327.2
1970.0,7.0,4.0,6.0,0.0,MLO,327.2
1970.0,7.0,11.0,6.0,0.0,MLO,326.2
1970.0,7.0,18.0,6.0,0.0,MLO,326.2
1970.0,7.0,25.0,7.0,0.0,MLO,325.6
1970.0,8.0,1.0,5.0,0.0,MLO,325.2
1970.0,8.0,8.0,3.0,0.0,MLO,325.2
1970.0,8.0,15.0,6.0,0.0,MLO,324.8
1970.0,8.0,22.0,5.0,0.0,MLO,324.8
1970.0,8.0,29.0,5.0,0.0,MLO,323.3
1970.0,9.0,5.0,7.0,0.0,MLO,322.9
1970.0,9.0,12.0,4.0,0.0,MLO,323.5
1970.0,9.0,19.0,4.0,0.0,MLO,323.1
1970.0,9.0,26.0,5.0,0.0,MLO,323.1
1970.0,10.0,3.0,5.0,0.0,MLO,323.2
1970.0,10.0,10.0,6.0,0.0,MLO,323.5
1970.0,10.0,17.0,4.0,0.0,MLO,322.9
1970.0,10.0,24.0,7.0,0.0,MLO,323.0
1970.0,10.0,31.0,5.0,0.0,MLO,323.1
1970.0,11.0,7.0,7.0,0.0,MLO,323.6
1970.0,11.0,14.0,5.0,0.0,MLO,323.7
1970.0,11.0,21.0,7.0,0.0,MLO,324.2
1970.0,11.0,28.0,7.0,0.0,MLO,324.7
1970.0,12.0,5.0,7.0,0.0,MLO,324.7
1970.0,12.0,12.0,7.0,0.0,MLO,325.0
1970.0,12.0,19.0,7.0,0.0,MLO,325.2
1970.0,12.0,26.0,3.0,0.0,MLO,325.5
1971.0,1.0,2.0,6.0,0.0,MLO,325.7
1971.0,1.0,9.0,7.0,0.0,MLO,325.8
1971.0,1.0,16.0,7.0,0.0,MLO,325.9
1971.0,1.0,23.0,6.0,0.0,MLO,326.7
1971.0,1.0,30.0,7.0,0.0,MLO,326.6
1971.0,2.0,6.0,7.0,0.0,MLO,326.5
1971.0,2.0,13.0,7.0,0.0,MLO,326.4
1971.0,2.0,20.0,7.0,0.0,MLO,326.7
1971.0,2.0,27.0,7.0,0.0,MLO,327.0
1971.0,3.0,6.0,6.0,0.0,MLO,327.1
1971.0,3.0,13.0,6.0,0.0,MLO,327.3
1971.0,3.0,20.0,7.0,0.0,MLO,327.0
1971.0,3.0,27.0,7.0,0.0,MLO,327.4
1971.0,4.0,3.0,6.0,0.0,MLO,327.4
1971.0,4.0,10.0,6.0,0.0,MLO,327.1
1971.0,4.0,17.0,7.0,0.0,MLO,327.7
1971.0,4.0,24.0,7.0,0.0,MLO,328.5
1971.0,5.0,1.0,7.0,0.0,MLO,328.2
1971.0,5.0,8.0,7.0,0.0,MLO,329.0
1971.0,5.0,15.0,7.0,0.0,MLO,329.2
1971.0,5.0,22.0,7.0,0.0,MLO,328.9
1971.0,5.0,29.0,6.0,0.0,MLO,328.8
1971.0,6.0,5.0,6.0,0.0,MLO,328.5
1971.0,6.0,12.0,7.0,0.0,MLO,328.8
1971.0,6.0,19.0,7.0,0.0,MLO,328.1
1971.0,6.0,26.0,7.0,0.0,MLO,328.5
1971.0,7.0,3.0,7.0,0.0,MLO,327.9
1971.0,7.0,10.0,6.0,0.0,MLO,327.8
1971.0,7.0,17.0,7.0,0.0,MLO,327.5
1971.0,7.0,24.0,6.0,0.0,MLO,326.2
1971.0,7.0,31.0,2.0,0.0,MLO,326.7
1971.0,8.0,7.0,7.0,0.0,MLO,326.1
1971.0,8.0,14.0,2.0,0.0,MLO,325.6
1971.0,8.0,21.0,6.0,0.0,MLO,325.3
1971.0,8.0,28.0,6.0,0.0,MLO,324.0
1971.0,9.0,4.0,7.0,0.0,MLO,323.6
1971.0,9.0,11.0,7.0,0.0,MLO,323.5
1971.0,9.0,18.0,4.0,0.0,MLO,323.2
1971.0,9.0,25.0,7.0,0.0,MLO,323.3
1971.0,10.0,2.0,7.0,0.0,MLO,323.3
1971.0,10.0,9.0,1.0,0.0,MLO,322.9
1971.0,10.0,16.0,7.0,0.0,MLO,323.5
1971.0,10.0,23.0,7.0,0.0,MLO,323.6
1971.0,10.0,30.0,7.0,0.0,MLO,324.4
1971.0,11.0,6.0,7.0,0.0,MLO,324.3
1971.0,11.0,13.0,7.0,0.0,MLO,324.5
1971.0,11.0,20.0,7.0,0.0,MLO,325.0
1971.0,11.0,27.0,7.0,0.0,MLO,325.5
1971.0,12.0,4.0,7.0,0.0,MLO,325.3
1971.0,12.0,11.0,7.0,0.0,MLO,325.9
1971.0,12.0,18.0,7.0,0.0,MLO,326.2
1971.0,12.0,25.0,7.0,0.0,MLO,326.3
1972.0,1.0,1.0,6.0,0.0,MLO,326.6
1972.0,1.0,8.0,7.0,0.0,MLO,326.6
1972.0,1.0,15.0,7.0,0.0,MLO,326.6
1972.0,1.0,22.0,7.0,0.0,MLO,326.6
1972.0,1.0,29.0,7.0,0.0,MLO,327.2
1972.0,2.0,5.0,7.0,0.0,MLO,327.4
1972.0,2.0,12.0,7.0,0.0,MLO,327.9
1972.0,2.0,19.0,7.0,0.0,MLO,327.8
1972.0,2.0,26.0,7.0,0.0,MLO,327.4
1972.0,3.0,4.0,7.0,0.0,MLO,327.5
1972.0,3.0,11.0,6.0,0.0,MLO,327.1
1972.0,3.0,18.0,7.0,0.0,MLO,327.7
1972.0,3.0,25.0,4.0,0.0,MLO,328.6
1972.0,4.0,1.0,6.0,0.0,MLO,328.9
1972.0,4.0,8.0,7.0,0.0,MLO,329.4
1972.0,4.0,15.0,7.0,0.0,MLO,329.8
1972.0,4.0,22.0,7.0,0.0,MLO,330.1
1972.0,4.0,29.0,6.0,0.0,MLO,330.0
1972.0,5.0,6.0,7.0,0.0,MLO,330.0
1972.0,5.0,13.0,7.0,0.0,MLO,329.7
1972.0,5.0,20.0,7.0,0.0,MLO,330.1
1972.0,5.0,27.0,7.0,0.0,MLO,330.2
1972.0,6.0,3.0,7.0,0.0,MLO,329.7
1972.0,6.0,10.0,5.0,0.0,MLO,329.1
1972.0,6.0,17.0,7.0,0.0,MLO,329.0
1972.0,6.0,24.0,7.0,0.0,MLO,328.5
1972.0,7.0,1.0,7.0,0.0,MLO,328.6
1972.0,7.0,8.0,7.0,0.0,MLO,328.3
1972.0,7.0,15.0,7.0,0.0,MLO,327.7
1972.0,7.0,22.0,5.0,0.0,MLO,328.1
1972.0,7.0,29.0,5.0,0.0,MLO,327.5
1972.0,8.0,5.0,7.0,0.0,MLO,326.9
1972.0,8.0,12.0,7.0,0.0,MLO,326.6
1972.0,8.0,19.0,7.0,0.0,MLO,326.5
1972.0,8.0,26.0,7.0,0.0,MLO,325.0
1972.0,9.0,2.0,7.0,0.0,MLO,325.4
1972.0,9.0,9.0,7.0,0.0,MLO,325.7
1972.0,9.0,16.0,7.0,0.0,MLO,324.8
1972.0,9.0,23.0,7.0,0.0,MLO,324.2
1972.0,9.0,30.0,6.0,0.0,MLO,324.2
1972.0,10.0,7.0,6.0,0.0,MLO,324.8
1972.0,10.0,14.0,5.0,0.0,MLO,325.5
1972.0,10.0,21.0,7.0,0.0,MLO,325.1
1972.0,10.0,28.0,7.0,0.0,MLO,325.8
1972.0,11.0,4.0,7.0,0.0,MLO,326.3
1972.0,11.0,11.0,6.0,0.0,MLO,326.1
1972.0,11.0,18.0,7.0,0.0,MLO,326.4
1972.0,11.0,25.0,7.0,0.0,MLO,326.9
1972.0,12.0,2.0,7.0,0.0,MLO,326.9
1972.0,12.0,9.0,7.0,0.0,MLO,327.1
1972.0,12.0,16.0,7.0,0.0,MLO,327.6
1972.0,12.0,23.0,6.0,0.0,MLO,327.9
1972.0,12.0,30.0,7.0,0.0,MLO,328.2
1973.0,1.0,6.0,5.0,0.0,MLO,328.4
1973.0,1.0,13.0,7.0,0.0,MLO,328.4
1973.0,1.0,20.0,5.0,0.0,MLO,328.6
1973.0,1.0,27.0,7.0,0.0,MLO,328.8
1973.0,2.0,3.0,6.0,0.0,MLO,329.1
1973.0,2.0,10.0,7.0,0.0,MLO,329.5
1973.0,2.0,17.0,7.0,0.0,MLO,329.6
1973.0,2.0,24.0,7.0,0.0,MLO,329.7
1973.0,3.0,3.0,6.0,0.0,MLO,329.9
1973.0,3.0,10.0,7.0,0.0,MLO,330.1
1973.0,3.0,17.0,5.0,0.0,MLO,330.5
1973.0,3.0,24.0,4.0,0.0,MLO,330.8
1973.0,3.0,31.0,7.0,0.0,MLO,330.6
1973.0,4.0,7.0,7.0,0.0,MLO,331.2
1973.0,4.0,14.0,7.0,0.0,MLO,331.1
1973.0,4.0,21.0,6.0,0.0,MLO,331.9
1973.0,4.0,28.0,4.0,0.0,MLO,332.1
1973.0,5.0,5.0,7.0,0.0,MLO,332.2
1973.0,5.0,12.0,7.0,0.0,MLO,332.3
1973.0,5.0,19.0,7.0,0.0,MLO,332.6
1973.0,5.0,26.0,6.0,0.0,MLO,332.5
1973.0,6.0,2.0,6.0,0.0,MLO,332.2
1973.0,6.0,9.0,7.0,0.0,MLO,332.5
1973.0,6.0,16.0,7.0,0.0,MLO,332.0
1973.0,6.0,23.0,7.0,0.0,MLO,331.6
1973.0,6.0,30.0,4.0,0.0,MLO,331.4
1973.0,7.0,7.0,6.0,0.0,MLO,331.5
1973.0,7.0,14.0,5.0,0.0,MLO,331.0
1973.0,7.0,21.0,5.0,0.0,MLO,330.0
1973.0,7.0,28.0,3.0,0.0,MLO,330.1
1973.0,8.0,4.0,4.0,0.0,MLO,330.0
1973.0,8.0,11.0,5.0,0.0,MLO,329.5
1973.0,8.0,18.0,4.0,0.0,MLO,329.3
1973.0,8.0,25.0,6.0,0.0,MLO,328.5
1973.0,9.0,1.0,5.0,0.0,MLO,328.4
1973.0,9.0,8.0,5.0,0.0,MLO,327.6
1973.0,9.0,15.0,5.0,0.0,MLO,327.8
1973.0,9.0,22.0,5.0,0.0,MLO,327.1
1973.0,9.0,29.0,2.0,0.0,MLO,326.6
1973.0,10.0,6.0,7.0,0.0,MLO,327.0
1973.0,10.0,13.0,4.0,0.0,MLO,327.4
1973.0,10.0,20.0,7.0,0.0,MLO,327.4
1973.0,10.0,27.0,6.0,0.0,MLO,327.1
1973.0,11.0,3.0,4.0,0.0,MLO,327.5
1973.0,11.0,10.0,5.0,0.0,MLO,328.0
1973.0,11.0,17.0,6.0,0.0,MLO,328.2
1973.0,11.0,24.0,5.0,0.0,MLO,328.5
1973.0,12.0,1.0,6.0,0.0,MLO,329.0
1973.0,12.0,8.0,2.0,0.0,MLO,328.7
1973.0,12.0,15.0,7.0,0.0,MLO,328.6
1973.0,12.0,22.0,7.0,0.0,MLO,328.2
1973.0,12.0,29.0,5.0,0.0,MLO,328.7
1974.0,1.0,5.0,7.0,0.0,MLO,328.9
1974.0,1.0,12.0,7.0,0.0,MLO,329.2
1974.0,1.0,19.0,6.0,0.0,MLO,329.4
1974.0,1.0,26.0,6.0,0.0,MLO,329.8
1974.0,2.0,2.0,7.0,0.0,MLO,330.5
1974.0,2.0,9.0,7.0,0.0,MLO,330.8
1974.0,2.0,16.0,7.0,0.0,MLO,330.6
1974.0,2.0,23.0,7.0,0.0,MLO,330.6
1974.0,3.0,2.0,7.0,0.0,MLO,330.7
1974.0,3.0,9.0,6.0,0.0,MLO,331.2
1974.0,3.0,16.0,7.0,0.0,MLO,332.1
1974.0,3.0,23.0,7.0,0.0,MLO,332.0
1974.0,3.0,30.0,7.0,0.0,MLO,331.5
1974.0,4.0,6.0,7.0,0.0,MLO,332.4
1974.0,4.0,13.0,7.0,0.0,MLO,332.1
1974.0,4.0,20.0,7.0,0.0,MLO,332.9
1974.0,4.0,27.0,7.0,0.0,MLO,333.1
1974.0,5.0,4.0,7.0,0.0,MLO,332.9
1974.0,5.0,11.0,7.0,0.0,MLO,333.0
1974.0,5.0,18.0,7.0,0.0,MLO,333.2
1974.0,5.0,25.0,7.0,0.0,MLO,332.8
1974.0,6.0,1.0,7.0,0.0,MLO,332.9
1974.0,6.0,8.0,6.0,0.0,MLO,332.0
1974.0,6.0,15.0,5.0,0.0,MLO,332.0
1974.0,6.0,22.0,6.0,0.0,MLO,332.2
1974.0,6.0,29.0,5.0,0.0,MLO,331.7
1974.0,7.0,6.0,6.0,0.0,MLO,331.7
1974.0,7.0,13.0,7.0,0.0,MLO,331.2
1974.0,7.0,20.0,5.0,0.0,MLO,330.4
1974.0,7.0,27.0,3.0,0.0,MLO,331.0
1974.0,8.0,3.0,6.0,0.0,MLO,330.0
1974.0,8.0,10.0,5.0,0.0,MLO,329.9
1974.0,8.0,17.0,6.0,0.0,MLO,329.2
1974.0,8.0,24.0,6.0,0.0,MLO,328.9
1974.0,8.0,31.0,7.0,0.0,MLO,328.1
1974.0,9.0,7.0,7.0,0.0,MLO,328.0
1974.0,9.0,14.0,7.0,0.0,MLO,327.3
1974.0,9.0,21.0,7.0,0.0,MLO,326.9
1974.0,9.0,28.0,7.0,0.0,MLO,327.3
1974.0,10.0,5.0,6.0,0.0,MLO,327.3
1974.0,10.0,12.0,6.0,0.0,MLO,327.0
1974.0,10.0,19.0,7.0,0.0,MLO,327.5
1974.0,10.0,26.0,7.0,0.0,MLO,327.7
1974.0,11.0,2.0,7.0,0.0,MLO,327.9
1974.0,11.0,9.0,7.0,0.0,MLO,328.0
1974.0,11.0,16.0,6.0,0.0,MLO,328.8
1974.0,11.0,23.0,6.0,0.0,MLO,328.6
1974.0,11.0,30.0,3.0,0.0,MLO,328.7
1974.0,12.0,7.0,2.0,0.0,MLO,329.5
1974.0,12.0,14.0,4.0,0.0,MLO,329.7
1974.0,12.0,21.0,7.0,0.0,MLO,329.8
1974.0,12.0,28.0,7.0,0.0,MLO,329.7
1975.0,1.0,4.0,4.0,0.0,MLO,329.9
1975.0,1.0,11.0,4.0,0.0,MLO,329.8
1975.0,1.0,18.0,4.0,0.0,MLO,330.2
1975.0,1.0,25.0,7.0,0.0,MLO,331.1
1975.0,2.0,1.0,6.0,0.0,MLO,331.1
1975.0,2.0,8.0,7.0,0.0,MLO,331.4
1975.0,2.0,15.0,7.0,0.0,MLO,331.0
1975.0,2.0,22.0,5.0,0.0,MLO,331.7
1975.0,3.0,1.0,7.0,0.0,MLO,331.8
1975.0,3.0,8.0,7.0,0.0,MLO,331.6
1975.0,3.0,15.0,7.0,0.0,MLO,331.9
1975.0,3.0,22.0,7.0,0.0,MLO,332.2
1975.0,3.0,29.0,6.0,0.0,MLO,332.5
1975.0,4.0,5.0,7.0,0.0,MLO,333.0
1975.0,4.0,12.0,6.0,0.0,MLO,333.5
1975.0,4.0,19.0,7.0,0.0,MLO,333.5
1975.0,4.0,26.0,7.0,0.0,MLO,333.1
1975.0,5.0,3.0,7.0,0.0,MLO,333.9
1975.0,5.0,10.0,7.0,0.0,MLO,333.9
1975.0,5.0,17.0,7.0,0.0,MLO,333.7
1975.0,5.0,24.0,7.0,0.0,MLO,333.7
1975.0,5.0,31.0,7.0,0.0,MLO,334.1
1975.0,6.0,7.0,7.0,0.0,MLO,333.8
1975.0,6.0,14.0,6.0,0.0,MLO,333.3
1975.0,6.0,21.0,7.0,0.0,MLO,333.4
1975.0,6.0,28.0,7.0,0.0,MLO,333.1
1975.0,7.0,5.0,5.0,0.0,MLO,332.7
1975.0,7.0,12.0,7.0,0.0,MLO,332.0
1975.0,7.0,19.0,5.0,0.0,MLO,331.0
1975.0,7.0,26.0,6.0,0.0,MLO,331.5
1975.0,8.0,2.0,7.0,0.0,MLO,330.8
1975.0,8.0,9.0,7.0,0.0,MLO,330.7
1975.0,8.0,16.0,5.0,0.0,MLO,330.3
1975.0,8.0,23.0,6.0,0.0,MLO,329.3
1975.0,8.0,30.0,6.0,0.0,MLO,328.8
1975.0,9.0,6.0,6.0,0.0,MLO,329.4
1975.0,9.0,13.0,6.0,0.0,MLO,328.5
1975.0,9.0,20.0,7.0,0.0,MLO,328.0
1975.0,9.0,27.0,6.0,0.0,MLO,328.2
1975.0,10.0,4.0,6.0,0.0,MLO,328.0
1975.0,10.0,11.0,5.0,0.0,MLO,328.0
1975.0,10.0,18.0,6.0,0.0,MLO,328.5
1975.0,10.0,25.0,6.0,0.0,MLO,328.8
1975.0,11.0,1.0,4.0,0.0,MLO,329.3
1975.0,11.0,8.0,6.0,0.0,MLO,329.2
1975.0,11.0,15.0,5.0,0.0,MLO,329.1
1975.0,11.0,22.0,3.0,0.0,MLO,329.5
1975.0,11.0,29.0,5.0,0.0,MLO,330.1
1975.0,12.0,6.0,7.0,0.0,MLO,330.3
1975.0,12.0,13.0,7.0,0.0,MLO,330.5
1975.0,12.0,20.0,5.0,0.0,MLO,331.1
1975.0,12.0,27.0,5.0,0.0,MLO,331.2
1976.0,1.0,3.0,7.0,0.0,MLO,331.5
1976.0,1.0,10.0,7.0,0.0,MLO,331.5
1976.0,1.0,17.0,7.0,0.0,MLO,331.7
1976.0,1.0,24.0,7.0,0.0,MLO,331.8
1976.0,1.0,31.0,5.0,0.0,MLO,332.2
1976.0,2.0,7.0,6.0,0.0,MLO,332.1
1976.0,2.0,14.0,7.0,0.0,MLO,332.5
1976.0,2.0,21.0,6.0,0.0,MLO,333.2
1976.0,2.0,28.0,5.0,0.0,MLO,332.4
1976.0,3.0,6.0,7.0,0.0,MLO,332.8
1976.0,3.0,13.0,7.0,0.0,MLO,333.6
1976.0,3.0,20.0,3.0,0.0,MLO,333.1
1976.0,3.0,27.0,7.0,0.0,MLO,334.3
1976.0,4.0,3.0,7.0,0.0,MLO,334.7
1976.0,4.0,10.0,6.0,0.0,MLO,334.2
1976.0,4.0,17.0,6.0,0.0,MLO,334.4
1976.0,4.0,24.0,6.0,0.0,MLO,334.5
1976.0,5.0,1.0,6.0,0.0,MLO,334.7
1976.0,5.0,8.0,5.0,0.0,MLO,334.3
1976.0,5.0,15.0,7.0,0.0,MLO,334.6
1976.0,5.0,22.0,6.0,0.0,MLO,335.4
1976.0,5.0,29.0,7.0,0.0,MLO,334.8
1976.0,6.0,5.0,7.0,0.0,MLO,334.3
1976.0,6.0,12.0,7.0,0.0,MLO,334.6
1976.0,6.0,19.0,6.0,0.0,MLO,334.3
1976.0,7.0,3.0,6.0,0.0,MLO,333.6
1976.0,7.0,10.0,6.0,0.0,MLO,333.4
1976.0,7.0,17.0,4.0,0.0,MLO,332.8
1976.0,7.0,24.0,7.0,0.0,MLO,332.4
1976.0,7.0,31.0,6.0,0.0,MLO,332.1
1976.0,8.0,7.0,6.0,0.0,MLO,331.7
1976.0,8.0,14.0,6.0,0.0,MLO,330.6
1976.0,8.0,21.0,5.0,0.0,MLO,330.6
1976.0,8.0,28.0,1.0,0.0,MLO,330.0
1976.0,9.0,4.0,5.0,0.0,MLO,329.7
1976.0,9.0,11.0,4.0,0.0,MLO,330.0
1976.0,9.0,18.0,7.0,0.0,MLO,329.3
1976.0,9.0,25.0,5.0,0.0,MLO,328.4
1976.0,10.0,2.0,4.0,0.0,MLO,328.8
1976.0,10.0,9.0,4.0,0.0,MLO,329.0
1976.0,10.0,16.0,3.0,0.0,MLO,329.6
1976.0,10.0,23.0,6.0,0.0,MLO,329.1
1976.0,10.0,30.0,7.0,0.0,MLO,329.0
1976.0,11.0,6.0,5.0,0.0,MLO,329.8
1976.0,11.0,13.0,5.0,0.0,MLO,330.4
1976.0,11.0,20.0,7.0,0.0,MLO,330.5
1976.0,11.0,27.0,7.0,0.0,MLO,330.7
1976.0,12.0,4.0,7.0,0.0,MLO,331.1
1976.0,12.0,11.0,6.0,0.0,MLO,331.3
1976.0,12.0,18.0,6.0,0.0,MLO,331.9
1976.0,12.0,25.0,7.0,0.0,MLO,332.2
1977.0,1.0,1.0,7.0,0.0,MLO,332.5
1977.0,1.0,8.0,7.0,0.0,MLO,332.4
1977.0,1.0,15.0,5.0,0.0,MLO,333.1
1977.0,1.0,22.0,7.0,0.0,MLO,333.2
1977.0,1.0,29.0,5.0,0.0,MLO,333.2
1977.0,2.0,5.0,5.0,0.0,MLO,333.4
1977.0,2.0,12.0,6.0,0.0,MLO,333.3
1977.0,2.0,19.0,7.0,0.0,MLO,333.4
1977.0,2.0,26.0,7.0,0.0,MLO,333.6
1977.0,3.0,5.0,6.0,0.0,MLO,334.1
1977.0,3.0,12.0,7.0,0.0,MLO,334.6
1977.0,3.0,19.0,7.0,0.0,MLO,335.1
1977.0,3.0,26.0,7.0,0.0,MLO,335.0
1977.0,4.0,2.0,7.0,0.0,MLO,335.5
1977.0,4.0,9.0,7.0,0.0,MLO,335.9
1977.0,4.0,16.0,7.0,0.0,MLO,336.0
1977.0,4.0,23.0,7.0,0.0,MLO,336.1
1977.0,4.0,30.0,7.0,0.0,MLO,336.7
1977.0,5.0,7.0,7.0,0.0,MLO,336.8
1977.0,5.0,14.0,7.0,0.0,MLO,336.4
1977.0,5.0,21.0,7.0,0.0,MLO,336.8
1977.0,5.0,28.0,7.0,0.0,MLO,336.7
1977.0,6.0,4.0,7.0,0.0,MLO,336.4
1977.0,6.0,11.0,6.0,0.0,MLO,336.3
1977.0,6.0,18.0,7.0,0.0,MLO,336.1
1977.0,6.0,25.0,7.0,0.0,MLO,336.0
1977.0,7.0,2.0,6.0,0.0,MLO,335.5
1977.0,7.0,9.0,6.0,0.0,MLO,335.1
1977.0,7.0,16.0,4.0,0.0,MLO,335.1
1977.0,7.0,23.0,5.0,0.0,MLO,334.6
1977.0,7.0,30.0,3.0,0.0,MLO,333.7
1977.0,8.0,6.0,7.0,0.0,MLO,333.0
1977.0,8.0,13.0,2.0,0.0,MLO,332.9
1977.0,8.0,20.0,1.0,0.0,MLO,332.8
1977.0,8.0,27.0,2.0,0.0,MLO,332.8
1977.0,9.0,3.0,3.0,0.0,MLO,332.1
1977.0,9.0,10.0,1.0,0.0,MLO,331.2
1977.0,9.0,17.0,2.0,0.0,MLO,332.1
